id,last,first,state,phone,email,gradyear,gpa,program
937478,Burke,Carl,New Jersey,(609) 555-894,cburke@alumni.rouxacademy.com,2001,2.52,Animation
937499,Fitzgerald,Rosie,Illinois,(779) 555-163,rfitzgerald@alumni.rouxacademy.com,2000,3.67,Animation
937520,Donovan,Slyvia,Maryland,(410) 555-409,sdonovan2@alumni.rouxacademy.com,2001,3.03,Photography
937715,Hatfield,Latrice,Missouri,(417) 555-917,lhatfield@alumni.rouxacademy.com,2002,2.65,Fashion and Textile Design
937744,Simmons,Brain,Florida,(239) 555-877,bsimmons@alumni.rouxacademy.com,2011,3.51,Fashion and Textile Design
937822,Nielsen,Brook,Texas,(972) 555-150,bnielsen@alumni.rouxacademy.com,2007,3.21,Animation
938018,Curry,Lady,Illinois,(779) 555-306,lcurry@alumni.rouxacademy.com,2006,3.05,Photography
938054,Cotton,Emmie,Kansas,(913) 555-859,ecotton@alumni.rouxacademy.com,2004,3.33,Animation
938084,Bush,Hong,Maryland,(240) 555-491,hbush@alumni.rouxacademy.com,2001,2.38,Fine Art and Visual Culture
938122,Underwood,Georgeann,Nevada,(775) 555-613,gunderwood2@alumni.rouxacademy.com,2004,3.12,Graphic Design
938150,Beard,Michal,California,(714) 555-823,mbeard3@alumni.rouxacademy.com,2007,3.32,Fine Art and Visual Culture
938175,Lindsey,Treena,Pennsylvania,(724) 555-468,tlindsey@alumni.rouxacademy.com,2003,2,Animation
938331,Wise,Arthur,Wyoming,(307) 555-077,awise@alumni.rouxacademy.com,2010,2.33,Graphic Design
938389,Spears,Mohammed,Colorado,(303) 555-287,mspears3@alumni.rouxacademy.com,2006,3.55,Photography
938491,Gilmore,Bobbie,Ohio,(234) 555-451,bgilmore2@alumni.rouxacademy.com,2011,3.13,Fashion and Textile Design
938525,Henson,Kam,Texas,(409) 555-332,khenson@alumni.rouxacademy.com,2000,3.19,Fashion and Textile Design
938620,Swanson,Erasmo,Ohio,(216) 555-131,eswanson@alumni.rouxacademy.com,2000,2.54,Animation
938861,Gordon,Clarisa,Indiana,(574) 555-227,cgordon@alumni.rouxacademy.com,2010,3.38,Animation
938881,Rodriquez,Karissa,Pennsylvania,(717) 555-923,krodriquez@alumni.rouxacademy.com,2004,3.79,Fine Art and Visual Culture
938909,Kerr,Julianna,New Jersey,(551) 555-080,jkerr@alumni.rouxacademy.com,2002,2.13,Animation
939043,David,Blythe,Hawaii,(808) 555-877,bdavid@alumni.rouxacademy.com,2000,2.81,Fine Art and Visual Culture
939163,Bennett,Noma,Connecticut,(860) 555-843,nbennett2@alumni.rouxacademy.com,2003,3.59,Graphic Design
939217,Woods,Jose,Georgia,(912) 555-168,jwoods@alumni.rouxacademy.com,2008,3.9,Fashion and Textile Design
939247,Santana,Celinda,South Carolina,(843) 555-652,csantana2@alumni.rouxacademy.com,2004,3.42,Graphic Design
939263,Thompson,Marvis,Texas,(806) 555-520,mthompson@alumni.rouxacademy.com,2011,3.04,Animation
939299,Wooten,Piper,Louisiana,(225) 555-891,pwooten@alumni.rouxacademy.com,2005,2.09,Graphic Design
939360,Horne,Mayme,Minnesota,(952) 555-068,mhorne@alumni.rouxacademy.com,2008,2.13,Photography
939494,Faulkner,Noel,Texas,(409) 555-127,nfaulkner@alumni.rouxacademy.com,2007,3.33,Graphic Design
939558,Delgado,Reta,Iowa,(712) 555-345,rdelgado@alumni.rouxacademy.com,2001,3.34,Fashion and Textile Design
939595,Collins,Nestor,New Jersey,(856) 555-580,ncollins@alumni.rouxacademy.com,2004,2.26,Fashion and Textile Design
939727,Prince,Mi,Texas,(430) 555-383,mprince@alumni.rouxacademy.com,2004,3.13,Fashion and Textile Design
939763,Velazquez,Crystal,Tennessee,(901) 555-856,cvelazquez@alumni.rouxacademy.com,2006,3.72,Fine Art and Visual Culture
940144,Ayers,Hector,Florida,(786) 555-479,hayers@alumni.rouxacademy.com,2006,3.54,Animation
940197,Bowen,Nathanial,Tennessee,(901) 555-938,nbowen@alumni.rouxacademy.com,2010,3.34,Animation
940326,Briggs,Yi,Wisconsin,(262) 555-296,ybriggs@alumni.rouxacademy.com,2002,2.54,Graphic Design
940367,Dickerson,Steven,Arizona,(928) 555-024,sdickerson2@alumni.rouxacademy.com,2007,2.78,Graphic Design
940387,Mccray,Maddie,South Carolina,(803) 555-787,mmccray@alumni.rouxacademy.com,2009,3.87,Fine Art and Visual Culture
940489,Robertson,Verona,Alabama,(205) 555-233,vrobertson@alumni.rouxacademy.com,2005,3.81,Photography
940529,Dodson,Chana,New Mexico,(505) 555-079,cdodson@alumni.rouxacademy.com,2007,2.73,Fashion and Textile Design
940681,Todd,Rhoda,California,(714) 555-897,rtodd2@alumni.rouxacademy.com,2004,2.49,Fine Art and Visual Culture
940828,Tillman,Holli,Texas,(210) 555-820,htillman@alumni.rouxacademy.com,2000,3.54,Graphic Design
940838,Golden,Jestine,California,(209) 555-196,jgolden3@alumni.rouxacademy.com,2003,3.72,Fashion and Textile Design
941105,Woodward,Elinore,Arkansas,(870) 555-861,ewoodward@alumni.rouxacademy.com,2000,2.94,Photography
941252,Madden,Marsha,Tennessee,(931) 555-359,mmadden@alumni.rouxacademy.com,2005,3.62,Fine Art and Visual Culture
941396,Moody,Hang,Maryland,(301) 555-913,hmoody@alumni.rouxacademy.com,2001,3.38,Graphic Design
941410,Green,Albertina,Colorado,(303) 555-553,agreen@alumni.rouxacademy.com,2011,3.21,Photography
941457,Ochoa,Alyse,Texas,(361) 555-381,aochoa@alumni.rouxacademy.com,2006,3.51,Graphic Design
941618,Rojas,Bryce,Iowa,(641) 555-981,brojas@alumni.rouxacademy.com,2005,2.04,Fine Art and Visual Culture
941645,King,Sol,Texas,(361) 555-773,sking@alumni.rouxacademy.com,2006,2.23,Photography
941773,Jacobson,Lynna,Ohio,(234) 555-942,ljacobson@alumni.rouxacademy.com,2011,2.22,Photography
941790,Richmond,An,Washington,(509) 555-134,arichmond@alumni.rouxacademy.com,2007,3.6,Animation
941879,Black,Ginny,Illinois,(630) 555-326,gblack@alumni.rouxacademy.com,2004,3.94,Fashion and Textile Design
941900,Banks,Ellen,Minnesota,(612) 555-016,ebanks@alumni.rouxacademy.com,2006,2.47,Fashion and Textile Design
941916,Avery,Willetta,North Carolina,(336) 555-329,wavery@alumni.rouxacademy.com,2000,2.23,Fashion and Textile Design
941957,Saunders,Dorathy,California,(619) 555-946,dsaunders2@alumni.rouxacademy.com,2007,2.75,Animation
942027,Alston,Chin,Delaware,(302) 555-628,calston@alumni.rouxacademy.com,2002,2.56,Photography
942102,Merrill,Margherita,Massachusetts,(351) 555-522,mmerrill3@alumni.rouxacademy.com,2005,3.56,Fashion and Textile Design
942252,Montoya,Timothy,Texas,(469) 555-743,tmontoya@alumni.rouxacademy.com,2008,2.12,Fashion and Textile Design
942313,Gibbs,Vincent,Tennessee,(731) 555-154,vgibbs@alumni.rouxacademy.com,2011,3.29,Graphic Design
942438,Hester,Abel,Texas,(325) 555-796,ahester2@alumni.rouxacademy.com,2011,3.94,Fine Art and Visual Culture
942565,Hess,Nancey,North Carolina,(910) 555-390,nhess@alumni.rouxacademy.com,2000,2.3,Fine Art and Visual Culture
942611,Boyle,Krysten,New Jersey,(848) 555-771,kboyle@alumni.rouxacademy.com,2008,3.19,Fine Art and Visual Culture
942624,Berger,Rosalina,Texas,(210) 555-743,rberger@alumni.rouxacademy.com,2005,3.64,Fine Art and Visual Culture
942665,Owens,Suzette,Massachusetts,(774) 555-288,sowens@alumni.rouxacademy.com,2003,2.35,Fine Art and Visual Culture
942725,Mccall,Ellan,Maine,(207) 555-497,emccall2@alumni.rouxacademy.com,2000,3.88,Photography
942751,Flores,Carole,Florida,(786) 555-886,cflores2@alumni.rouxacademy.com,2009,2.85,Photography
942911,Phelps,Luise,Connecticut,(860) 555-222,lphelps@alumni.rouxacademy.com,2011,2.57,Animation
943027,Bailey,Agripina,Florida,(754) 555-459,abailey@alumni.rouxacademy.com,2006,3.7,Animation
943538,Farmer,Luigi,North Carolina,(336) 555-465,lfarmer@alumni.rouxacademy.com,2010,2.05,Fine Art and Visual Culture
943610,Hull,Rhea,Utah,(801) 555-813,rhull@alumni.rouxacademy.com,2001,2.61,Photography
943735,Owens,Nanci,Texas,(903) 555-425,nowens@alumni.rouxacademy.com,2002,2.28,Graphic Design
943890,Barrera,Tora,Iowa,(712) 555-869,tbarrera@alumni.rouxacademy.com,2010,3.88,Fine Art and Visual Culture
943923,Oneal,Elenora,New York,(212) 555-129,eoneal@alumni.rouxacademy.com,2002,2.73,Fine Art and Visual Culture
943953,Terry,Amina,Minnesota,(507) 555-478,aterry@alumni.rouxacademy.com,2010,3.37,Animation
944203,Potter,Lindsay,Maryland,(443) 555-698,lpotter@alumni.rouxacademy.com,2010,2.1,Animation
944352,Holcomb,Myrl,California,(707) 555-618,mholcomb@alumni.rouxacademy.com,2007,3.34,Photography
944395,Acosta,Alexia,Florida,(239) 555-036,aacosta@alumni.rouxacademy.com,2008,3.47,Graphic Design
944598,Turner,Shawna,Illinois,(618) 555-550,sturner@alumni.rouxacademy.com,2009,2.86,Animation
944645,Salazar,Josefine,California,(213) 555-337,jsalazar@alumni.rouxacademy.com,2011,3.07,Animation
944846,Curtis,Kristie,California,(310) 555-522,kcurtis2@alumni.rouxacademy.com,2010,3.48,Fine Art and Visual Culture
944916,Gutierrez,Somer,Michigan,(906) 555-140,sgutierrez2@alumni.rouxacademy.com,2000,3.37,Photography
945141,Haynes,Sparkle,Texas,(956) 555-958,shaynes2@alumni.rouxacademy.com,2002,3.29,Animation
945201,Rios,Deann,California,(562) 555-093,drios@alumni.rouxacademy.com,2000,3.1,Fashion and Textile Design
945228,Vazquez,Arlen,Iowa,(712) 555-820,avazquez@alumni.rouxacademy.com,2005,2.16,Fashion and Textile Design
945448,Doyle,Inga,Florida,(863) 555-571,idoyle@alumni.rouxacademy.com,2005,2.82,Fashion and Textile Design
945594,Hester,Suzan,Oklahoma,(580) 555-722,shester@alumni.rouxacademy.com,2003,3.46,Photography
945674,Randall,Bradley,California,(619) 555-703,brandall@alumni.rouxacademy.com,2007,2.64,Fine Art and Visual Culture
945949,Cote,Bibi,North Carolina,(252) 555-205,bcote@alumni.rouxacademy.com,2008,2.82,Fashion and Textile Design
946005,Rodgers,Ted,Florida,(727) 555-379,trodgers@alumni.rouxacademy.com,2008,3.42,Photography
946011,Velazquez,Jacquetta,Texas,(979) 555-379,jvelazquez@alumni.rouxacademy.com,2004,2.58,Fashion and Textile Design
946136,Spencer,Brooks,California,(323) 555-172,bspencer2@alumni.rouxacademy.com,2002,2.7,Fashion and Textile Design
946238,Christian,Brandie,California,(661) 555-105,bchristian2@alumni.rouxacademy.com,2005,2.32,Photography
946359,Perry,Lynn,Georgia,(404) 555-947,lperry@alumni.rouxacademy.com,2009,3.7,Fashion and Textile Design
946418,Nelson,Mira,California,(916) 555-300,mnelson@alumni.rouxacademy.com,2011,2.73,Photography
946704,Alvarez,Meri,Alabama,(251) 555-202,malvarez@alumni.rouxacademy.com,2010,3.53,Fashion and Textile Design
946868,Brewer,Collene,Texas,(806) 555-942,cbrewer@alumni.rouxacademy.com,2004,3.29,Fashion and Textile Design
946883,Ferrell,Eufemia,California,(442) 555-696,eferrell@alumni.rouxacademy.com,2006,3.07,Fashion and Textile Design
946918,Whitehead,Erich,Utah,(801) 555-232,ewhitehead@alumni.rouxacademy.com,2001,3.61,Photography
946955,Brady,Sharice,Illinois,(312) 555-359,sbrady2@alumni.rouxacademy.com,2004,2.54,Photography
947040,Lynn,Mickie,Pennsylvania,(814) 555-581,mlynn2@alumni.rouxacademy.com,2000,3.05,Photography
947386,Hale,Yessenia,California,(415) 555-933,yhale@alumni.rouxacademy.com,2007,2.24,Photography
947493,Tanner,Katheleen,Nevada,(775) 555-332,ktanner2@alumni.rouxacademy.com,2011,2.17,Graphic Design
947506,Stanley,Hilario,Mississippi,(601) 555-715,hstanley@alumni.rouxacademy.com,2002,2.37,Photography
947583,Francis,Brunilda,New Jersey,(201) 555-125,bfrancis@alumni.rouxacademy.com,2003,2.18,Animation
947700,Padilla,Milo,Minnesota,(320) 555-507,mpadilla@alumni.rouxacademy.com,2008,3.48,Photography
947708,Rich,Ricki,Nevada,(775) 555-850,rrich@alumni.rouxacademy.com,2001,3.97,Fashion and Textile Design
947860,Wiley,Lesli,Ohio,(513) 555-860,lwiley@alumni.rouxacademy.com,2001,3.61,Photography
947944,Cross,Carolee,New York,(646) 555-961,ccross2@alumni.rouxacademy.com,2011,3.36,Fashion and Textile Design
948315,Franco,Telma,Michigan,(810) 555-789,tfranco@alumni.rouxacademy.com,2002,2.4,Photography
948362,Pruitt,Travis,Nevada,(775) 555-674,tpruitt@alumni.rouxacademy.com,2007,2.4,Fashion and Textile Design
948456,Solomon,Britteny,North Carolina,(704) 555-718,bsolomon2@alumni.rouxacademy.com,2009,2.32,Fine Art and Visual Culture
948586,Gutierrez,Crista,Alaska,(907) 555-047,cgutierrez@alumni.rouxacademy.com,2011,3.39,Fashion and Textile Design
948603,Lancaster,Joleen,Kentucky,(606) 555-285,jlancaster2@alumni.rouxacademy.com,2005,3.57,Fine Art and Visual Culture
948631,Leonard,Halley,Louisiana,(337) 555-290,hleonard2@alumni.rouxacademy.com,2011,3.37,Photography
948801,Mason,Cheryll,Illinois,(779) 555-337,cmason@alumni.rouxacademy.com,2011,2.68,Photography
949029,Keith,Fumiko,California,(626) 555-267,fkeith@alumni.rouxacademy.com,2007,2.19,Photography
949053,Walsh,Joslyn,Kansas,(785) 555-595,jwalsh2@alumni.rouxacademy.com,2008,3.14,Animation
949124,Gonzales,Clara,California,(714) 555-455,cgonzales2@alumni.rouxacademy.com,2005,3.25,Graphic Design
949350,Wolfe,Catina,New York,(315) 555-019,cwolfe2@alumni.rouxacademy.com,2006,2.18,Animation
949428,Wolfe,Ernestina,Georgia,(478) 555-282,ewolfe@alumni.rouxacademy.com,2009,2.22,Animation
949509,Conley,Abby,Florida,(772) 555-210,aconley@alumni.rouxacademy.com,2010,2.44,Graphic Design
949713,Dorsey,Alisa,Illinois,(815) 555-862,adorsey2@alumni.rouxacademy.com,2000,2.46,Animation
949739,Hyde,Dion,Kansas,(913) 555-601,dhyde@alumni.rouxacademy.com,2011,2.46,Animation
949778,Boyd,Herta,Oklahoma,(405) 555-850,hboyd@alumni.rouxacademy.com,2009,2.94,Animation
949988,Skinner,Flavia,Tennessee,(865) 555-171,fskinner@alumni.rouxacademy.com,2009,2.19,Animation
950054,Crosby,Stella,Mississippi,(662) 555-689,scrosby@alumni.rouxacademy.com,2001,3.59,Photography
950106,Hayden,Marcellus,Massachusetts,(857) 555-639,mhayden@alumni.rouxacademy.com,2006,3.71,Graphic Design
950115,Pope,Elvina,Georgia,(229) 555-261,epope@alumni.rouxacademy.com,2006,2.58,Graphic Design
950125,Browning,Ginger,Kansas,(620) 555-482,gbrowning@alumni.rouxacademy.com,2003,2.48,Graphic Design
950237,Harmon,Jamaal,South Carolina,(864) 555-830,jharmon@alumni.rouxacademy.com,2007,3.87,Graphic Design
950281,Watts,Mellissa,Oregon,(541) 555-243,mwatts@alumni.rouxacademy.com,2005,3.85,Photography
950385,Rush,Tina,California,(949) 555-098,trush@alumni.rouxacademy.com,2010,3.93,Photography
950386,Chan,Lauralee,Massachusetts,(413) 555-849,lchan@alumni.rouxacademy.com,2005,3.49,Animation
950395,Barron,Hilde,Wisconsin,(534) 555-210,hbarron@alumni.rouxacademy.com,2010,3.45,Graphic Design
950455,Myers,Santos,New York,(845) 555-827,smyers@alumni.rouxacademy.com,2008,3.18,Graphic Design
950456,Hewitt,Lourdes,Florida,(786) 555-937,lhewitt@alumni.rouxacademy.com,2000,2.48,Photography
950623,Cooper,Joslyn,Tennessee,(931) 555-348,jcooper@alumni.rouxacademy.com,2006,2.68,Fine Art and Visual Culture
950633,Key,Dorene,Nebraska,(308) 555-014,dkey@alumni.rouxacademy.com,2004,2.56,Graphic Design
950687,Guy,Kyle,Texas,(915) 555-138,kguy3@alumni.rouxacademy.com,2011,3.06,Animation
950691,Williamson,Keva,Texas,(806) 555-612,kwilliamson@alumni.rouxacademy.com,2007,2.28,Photography
951027,Cote,Katheryn,Virginia,(757) 555-826,kcote@alumni.rouxacademy.com,2008,2.15,Fashion and Textile Design
951346,Nelson,Verline,Nevada,(702) 555-633,vnelson@alumni.rouxacademy.com,2005,2.28,Animation
951353,Underwood,Meridith,North Carolina,(336) 555-808,munderwood2@alumni.rouxacademy.com,2004,2.86,Animation
951368,Diaz,Leigh,Missouri,(636) 555-261,ldiaz@alumni.rouxacademy.com,2002,2.41,Fine Art and Visual Culture
951443,Mason,Shaniqua,Florida,(850) 555-880,smason@alumni.rouxacademy.com,2011,2.42,Fashion and Textile Design
951457,Moreno,Terry,North Carolina,(252) 555-491,tmoreno@alumni.rouxacademy.com,2010,3.64,Animation
951535,Green,Tomoko,Oregon,(458) 555-218,tgreen2@alumni.rouxacademy.com,2005,3.85,Graphic Design
951778,Mcconnell,Marline,Oregon,(503) 555-486,mmcconnell@alumni.rouxacademy.com,2006,3.66,Photography
951854,Reed,Latoyia,California,(310) 555-240,lreed2@alumni.rouxacademy.com,2010,3.66,Photography
951865,Prince,Mira,California,(805) 555-802,mprince2@alumni.rouxacademy.com,2011,2.34,Fashion and Textile Design
952104,Roman,Mechelle,California,(424) 555-031,mroman2@alumni.rouxacademy.com,2006,3.98,Graphic Design
952164,Sampson,Theda,Connecticut,(860) 555-701,tsampson@alumni.rouxacademy.com,2003,2.33,Animation
952216,Snyder,Jani,California,(858) 555-219,jsnyder@alumni.rouxacademy.com,2000,3.16,Photography
952286,Bowman,Halina,Virginia,(757) 555-986,hbowman2@alumni.rouxacademy.com,2001,3.59,Animation
952289,Drake,Prince,Michigan,(947) 555-949,pdrake@alumni.rouxacademy.com,2005,2.73,Fine Art and Visual Culture
952302,Mccall,Ethan,Michigan,(231) 555-079,emccall@alumni.rouxacademy.com,2007,3.95,Graphic Design
952459,Hill,Delores,Florida,(772) 555-553,dhill2@alumni.rouxacademy.com,2001,2.7,Fashion and Textile Design
952768,Wheeler,Shena,Ohio,(330) 555-598,swheeler2@alumni.rouxacademy.com,2011,3.71,Photography
952776,Mcguire,Delaine,New York,(631) 555-828,dmcguire@alumni.rouxacademy.com,2005,3.89,Photography
952969,Sawyer,Stephani,Florida,(772) 555-499,ssawyer@alumni.rouxacademy.com,2009,2.36,Fashion and Textile Design
953203,Sexton,Clelia,Ohio,(614) 555-795,csexton@alumni.rouxacademy.com,2000,2.87,Fine Art and Visual Culture
953365,Grimes,Terrell,Massachusetts,(508) 555-980,tgrimes@alumni.rouxacademy.com,2000,2.39,Photography
953440,Wood,Anika,South Carolina,(803) 555-866,awood@alumni.rouxacademy.com,2006,2.9,Fine Art and Visual Culture
953613,Vang,Jasper,Kansas,(620) 555-958,jvang@alumni.rouxacademy.com,2003,3.61,Graphic Design
953728,Puckett,Oliver,Maryland,(410) 555-362,opuckett@alumni.rouxacademy.com,2001,2.32,Fashion and Textile Design
953885,Walter,Malcom,Tennessee,(901) 555-305,mwalter@alumni.rouxacademy.com,2010,3.38,Animation
954395,Christensen,Sheryll,Alabama,(256) 555-846,schristensen@alumni.rouxacademy.com,2011,2.5,Photography
954576,Riddle,Charlyn,Montana,(406) 555-282,criddle@alumni.rouxacademy.com,2001,2.44,Fashion and Textile Design
954599,Rocha,Janeth,New York,(716) 555-687,jrocha@alumni.rouxacademy.com,2008,3.59,Fashion and Textile Design
954607,Henry,Garnet,Georgia,(229) 555-451,ghenry2@alumni.rouxacademy.com,2008,3.74,Animation
954698,Dyer,Yvette,California,(909) 555-150,ydyer@alumni.rouxacademy.com,2005,2.23,Animation
954774,Duke,Glayds,Indiana,(812) 555-148,gduke@alumni.rouxacademy.com,2010,3.9,Photography
954932,Meadows,Riley,Colorado,(303) 555-605,rmeadows@alumni.rouxacademy.com,2004,3.31,Animation
954991,Cline,Christine,Indiana,(260) 555-602,ccline2@alumni.rouxacademy.com,2011,2.39,Fine Art and Visual Culture
955092,Becker,Mickie,Pennsylvania,(484) 555-740,mbecker@alumni.rouxacademy.com,2003,2.9,Fine Art and Visual Culture
955124,Patton,Alayna,New Jersey,(201) 555-057,apatton2@alumni.rouxacademy.com,2008,3.62,Photography
955134,Larsen,Norman,Florida,(407) 555-075,nlarsen@alumni.rouxacademy.com,2008,2.15,Photography
955225,Thornton,Elois,Wisconsin,(715) 555-193,ethornton@alumni.rouxacademy.com,2007,3.25,Fine Art and Visual Culture
955427,Mcmahon,Willena,Indiana,(812) 555-303,wmcmahon@alumni.rouxacademy.com,2007,2.66,Photography
955458,Hayes,Sylvia,Michigan,(906) 555-981,shayes@alumni.rouxacademy.com,2006,2.19,Photography
955506,Thomas,Adrien,Kansas,(785) 555-944,athomas@alumni.rouxacademy.com,2010,3.75,Fine Art and Visual Culture
955676,Travis,Shirely,Vermont,(802) 555-495,stravis@alumni.rouxacademy.com,2009,2.61,Photography
955770,Mckay,Maybell,Pennsylvania,(724) 555-166,mmckay@alumni.rouxacademy.com,2000,2.31,Fashion and Textile Design
955829,Martin,Deeann,Texas,(830) 555-375,dmartin@alumni.rouxacademy.com,2001,2.31,Animation
955880,Frank,Salley,Pennsylvania,(814) 555-380,sfrank@alumni.rouxacademy.com,2007,3.03,Fashion and Textile Design
955904,Copeland,Lady,New York,(347) 555-417,lcopeland@alumni.rouxacademy.com,2004,3.21,Animation
955912,Lewis,Alishia,Michigan,(517) 555-095,alewis2@alumni.rouxacademy.com,2002,3.99,Graphic Design
955955,Huber,Hershel,Michigan,(586) 555-599,hhuber@alumni.rouxacademy.com,2011,3.78,Animation
956167,Leonard,Aracely,Louisiana,(318) 555-403,aleonard2@alumni.rouxacademy.com,2006,2.92,Animation
956209,Sullivan,Kendra,California,(619) 555-949,ksullivan@alumni.rouxacademy.com,2004,2.09,Graphic Design
956281,Ortega,Angelyn,Texas,(682) 555-384,aortega@alumni.rouxacademy.com,2001,3.06,Animation
956338,Henry,Jamie,Indiana,(574) 555-225,jhenry@alumni.rouxacademy.com,2002,2.31,Fine Art and Visual Culture
956347,Jones,Tatyana,Louisiana,(225) 555-923,tjones2@alumni.rouxacademy.com,2007,2.95,Animation
956360,Norton,Eliz,Texas,(281) 555-914,enorton@alumni.rouxacademy.com,2007,3.81,Animation
956533,Tate,Otilia,Oklahoma,(539) 555-588,otate@alumni.rouxacademy.com,2010,2.93,Fashion and Textile Design
956671,Roy,Carrol,Illinois,(773) 555-248,croy2@alumni.rouxacademy.com,2009,2.56,Animation
956715,Potter,Georgann,Michigan,(313) 555-287,gpotter@alumni.rouxacademy.com,2008,2.29,Photography
